time,seconds_elapsed,z,y,x
1783246381755774200,0.060774169921875,-0.0012585390359163284,-0.004617580212652683,-0.0007433085702359676
1783246381765786000,0.0707861328125,0.000048540299758315086,0.0020057016517966986,-0.00014489609748125076
1783246381775797200,0.08079736328125,0.0010093527380377054,0.0006660301005467772,-0.0008978953119367361
1783246381785809200,0.09080908203125,0.00027192337438464165,-0.000014141201972961426,0.000044597312808036804
1783246381795821300,0.1008212890625,-0.0006591032724827528,0.00235305936075747,-0.0008057723753154278
1783246381805832200,0.110832275390625,0.00026661157608032227,-0.00030024792067706585,-0.001502455212175846
1783246381815844000,0.120843994140625,-0.0017377820331603289,-0.0008677057921886444,0.000952462200075388
1783246381825855200,0.130855224609375,-0.0004410890396684408,0.0006646770052611828,-0.00008856737986207008
1783246381835867100,0.1408671875,0.0007820206228643656,-0.0022104515228420496,-0.00006121629849076271
1783246381845879000,0.150879150390625,0.00014632404781877995,0.0015805581351742148,0.00013931980356574059
1783246381855890200,0.16089013671875,-0.0007687287870794535,-0.0007234634831547737,-0.0003784424625337124
1783246381865902000,0.170902099609375,-0.0020875262562185526,0.00018147879745811224,0.0002822880633175373
1783246381875913200,0.180913330078125,-0.0016182584222406149,-0.0019957805052399635,0.0007499880157411098
1783246381885925000,0.190925048828125,0.00017751101404428482,0.0007491398137062788,-0.000013273674994707108
1783246381895937300,0.200937255859375,0.00006138812750577927,0.0006617475301027298,0.00018706964328885078
1783246381905948200,0.2109482421875,0.0008259816095232964,0.0000446932390332222,0.0003575119189918041
1783246381915960000,0.2209599609375,-0.0011423388496041298,-0.0012316580396145582,0.0003251461312174797
1783246381925971200,0.23097119140625,-0.00030157878063619137,0.0007787621580064297,0.00010570138692855835
1783246381935983000,0.240983154296875,-0.001953702885657549,0.0012701575178653002,0.0017105340957641602
1783246381945995000,0.2509951171875,0.00016297749243676662,-0.0010518524795770645,0.00025857891887426376
1783246381956006100,0.261006103515625,0.00011375173926353455,-0.000868829432874918,-0.0002918592654168606
1783246381966018300,0.271018310546875,-0.0008148923516273499,-0.000969496788457036,0.0013667573221027851
1783246381976029200,0.281029296875,-0.0008877445943653584,0.0007327921921387315,-0.000524542760103941
1783246381986041000,0.291041015625,-0.00027681561186909676,-0.00028666574507951736,-0.0008126965258270502
1783246381996053200,0.30105322265625,0.0014902112307026982,-0.0004489743150770664,-0.0006540184840559959
1783246382006064000,0.311064208984375,0.0001522391103208065,0.0013185658026486635,0.0018831747584044933
1783246382016076000,0.321075927734375,-0.0013974548783153296,0.0008967614267021418,-0.00044317031279206276
1783246382026087200,0.331087158203125,-0.00046481587924063206,-0.000899807084351778,-0.0006050905212759972
1783246382036099000,0.34109912109375,0.0013138146605342627,-0.00037471414543688297,-0.0007299305871129036
1783246382046111200,0.351111328125,-0.001028435304760933,0.00018188648391515017,0.000030135735869407654
1783246382056122000,0.3611220703125,0.00007959781214594841,0.0006130161928012967,0.0002766433171927929
1783246382066134300,0.37113427734375,0.0010250200284644961,-0.0006999222096055746,-0.00028901221230626106
1783246382076145200,0.381145263671875,0.0004901259671896696,0.0014637482818216085,-0.0003574988804757595
1783246382086157000,0.391156982421875,-0.0011085695587098598,0.0009375077206641436,0.00032746605575084686
1783246382096169200,0.401169189453125,-0.0017519332468509674,-0.00013271300122141838,-0.00018223514780402184
1783246382106180000,0.41118017578125,0.0016372057143598795,-0.001056829933077097,-0.0016552298329770565
1783246382116192000,0.42119189453125,0.00023813080042600632,-0.0005161685403436422,-0.0020314271096140146
1783246382126203100,0.431203125,-0.0010622907429933548,0.0006630790885537863,0.0007726154290139675
1783246382136215300,0.44121533203125,-0.0011626600753515959,-0.0004560223314911127,-0.00011893874034285545
1783246382146227200,0.451227294921875,0.0005715906154364347,-0.0008770681452006102,0.0007934602908790112
1783246382156238000,0.461238037109375,-0.001441826345399022,-0.0003166366368532181,-0.0005240621976554394
1783246382166250200,0.471250244140625,-0.0000029203947633504868,0.001364883384667337,-0.000609283335506916
1783246382176261000,0.48126123046875,0.0005053062923252583,0.0004940511425957084,0.0005755629390478134
1783246382186273000,0.49127294921875,0.0008073088247328997,-0.0009552410338073969,-0.0011461707763373852
1783246382196285200,0.50128515625,0.00034527620300650597,-0.0009751745965331793,0.0000817994587123394
1783246382206296300,0.51129638671875,0.0008046715520322323,-0.001450548879802227,0.00006235809996724129
1783246382216308200,0.52130810546875,-0.000769088976085186,0.0007184118730947375,-0.00044679827988147736
1783246382226319000,0.531319091796875,-0.001495599513873458,0.00005395314656198025,-0.00008593965321779251
1783246382236331300,0.541331298828125,-0.00043542287312448025,-0.0008336128666996956,0.0001930217258632183
1783246382246343200,0.55134326171875,-0.001054341671988368,0.0009131544502452016,0.000509937759488821
1783246382256354000,0.56135400390625,0.00043546571396291256,0.00014433590695261955,0.0002614464610815048
1783246382266366200,0.5713662109375,0.0018016673857346177,-0.0007206588052213192,-0.00013642990961670876
