time,seconds_elapsed,z,y,x
1783245572767422700,0.066422607421875,0.7218009471327066,0.29002456409335137,-0.565929234756343
1783245572777434600,0.0764345703125,0.7761001080751418,0.33390754496157166,-0.5683537950221449
1783245572787446800,0.08644677734375,0.6358294675976037,0.37810412182360886,-0.5590392925795168
1783245572797457700,0.096457763671875,0.45857846524715423,0.43424511124044657,-0.5396471213020384
1783245572807469600,0.106469482421875,0.31666765634715555,0.5286708231270313,-0.5333868187982589
1783245572817481700,0.116481689453125,0.07498071444332599,0.49845922473669046,-0.5177758465599268
1783245572827494400,0.126494384765625,-0.17729542601406573,0.37142405953779817,-0.48266569900568573
1783245572837505300,0.13650537109375,-0.4376251090675592,0.25577245814055205,-0.447890482494235
1783245572847517200,0.14651708984375,-0.6367272932201623,0.22311419725045561,-0.3660480655878782
1783245572857529000,0.156529052734375,-0.7484937237471342,0.3003340689226985,-0.27111593854911625
1783245572867541200,0.166541259765625,-0.7261135496348142,0.45433045241385694,-0.20626476925835013
1783245572877552400,0.176552490234375,-0.6771358759760856,0.5571586664646864,-0.2334788663331419
1783245572887564300,0.186564208984375,-0.5858300496757031,0.5527060709699988,-0.39170572700090706
1783245572897576400,0.196576416015625,-0.4309112906426191,0.43407106984779237,-0.6067576138269156
1783245572907588400,0.20658837890625,-0.31917817786335945,0.3607183949977159,-0.7556613503541797
1783245572917599200,0.21659912109375,-0.30091245333254335,0.34030046086907384,-0.859489389097318
1783245572927611400,0.226611328125,-0.32274551495611664,0.37073987666592,-0.911945041064918
1783245572937623300,0.236623291015625,-0.4634907872080803,0.40203517863973975,-0.9438668774392456
1783245572947635200,0.24663525390625,-0.7084370231688022,0.37966830240041016,-0.9773532597165554
1783245572957646300,0.256646240234375,-0.9788356802940368,0.369060399146378,-0.9585644611597061
1783245572967658200,0.266658203125,-1.2382178533643484,0.32648689344152804,-0.905641264745593
1783245572977670100,0.276670166015625,-1.5110171418905258,0.2669096459656954,-0.77930664903149
1783245572987682300,0.286682373046875,-1.7166916901707647,0.25568185724765063,-0.6409646385289728
1783245572997693200,0.296693115234375,-1.8235744403094052,0.23939167057350277,-0.5395424188185483
1783245573007705000,0.306705078125,-1.858099810245633,0.24145444832220672,-0.4947401311483234
1783245573017717200,0.31671728515625,-1.8666870213270186,0.21893398895636199,-0.47261495471037923
1783245573027729200,0.326729248046875,-1.8527181172072886,0.22992694600522517,-0.4357326463844627
1783245573037740300,0.336740234375,-1.8116811734199523,0.2858906791590154,-0.4082883207503706
