time,seconds_elapsed,z,y,x
1783244266915596300,0.05459619140625,0.6636895344257354,0.03784443135634064,-0.19275244979970155
1783244266925608200,0.064608154296875,0.7928115889012813,-0.09128259155526756,-0.19199483636543155
1783244266935620400,0.074620361328125,0.6065466744899749,-0.11113616979941725,-0.16979790986552834
1783244266945631200,0.08463134765625,0.33022564157843587,-0.17746347605735063,-0.06426591674871743
1783244266955643100,0.09464306640625,-0.06484744296371936,-0.20709508260264992,-0.037529374057799575
1783244266965655000,0.104655029296875,-0.3574059094488621,-0.19256006903275846,-0.0025864728292450305
1783244266975667200,0.114667236328125,-0.44054304234087466,-0.1356299750648439,0.06526343988608568
1783244266985678000,0.124677978515625,-0.40741701780855655,-0.12028685998246073,0.11665928060244768
1783244266995690000,0.13468994140625,-0.29796295587718485,-0.13305968618541955,0.1419063153879717
1783244267005702100,0.1447021484375,-0.20651625980138777,-0.11185381654947996,0.14923969048336147
1783244267015714000,0.154714111328125,-0.21533611059486865,-0.08347907819747924,0.18071170073095708
1783244267025725200,0.16472509765625,-0.16947335408627986,-0.05648118115663528,0.18000212768949567
1783244267035737300,0.1747373046875,-0.0991886885046959,-0.10866130411848425,0.16247264501135794
1783244267045749200,0.184749267578125,-0.011050386324524878,-0.1271340955287218,0.13152115150652824
1783244267055761200,0.19476123046875,-0.01650046842396259,-0.0969946855917573,0.14372341127991675
1783244267065772300,0.204772216796875,-0.057741410350799556,-0.10246011139079927,0.15428857137076557
1783244267075784200,0.2147841796875,-0.08469722181558609,-0.09731631876155733,0.20503438721317796
1783244267085796000,0.224796142578125,-0.11967734978199004,-0.04401683638095855,0.2815686147088185
1783244267095808300,0.234808349609375,-0.10386953979730605,0.01157499472051859,0.32548480372689664
1783244267105819100,0.244819091796875,0.01660509784221649,0.021607582304626703,0.322061149421148
1783244267115831000,0.2548310546875,0.15310615665316582,0.015217004484683274,0.2978928863156587
1783244267125843200,0.26484326171875,0.22228023064434527,-0.03786927353665232,0.2571747261539101
1783244267135855000,0.274855224609375,0.28985388370156284,-0.08904328819587826,0.21221257174685595
1783244267145866200,0.2848662109375,0.32874621667563914,-0.08862564730569719,0.1803864508319646
1783244267155878400,0.29487841796875,0.273178643232584,-0.04580035879686475,0.17445735304392873
1783244267165890300,0.304890380859375,0.23615385769605635,-0.03884074891731143,0.16780848961398004
1783244267175902200,0.314902099609375,0.22949673789441585,-0.03482844453603029,0.19898688720986246
1783244267185913000,0.3249130859375,0.1738251195549965,-0.034691520283371205,0.23166253762617706
1783244267195925200,0.33492529296875,0.08258826683759689,-0.06051861997917294,0.26446714818440376
1783244267205937200,0.344937255859375,0.03517477375566959,-0.07956804223358631,0.25514314726106824
1783244267215949300,0.35494921875,-0.0667062225729227,-0.09284779504537582,0.26254757829867303
1783244267225960200,0.364960205078125,-0.2310591649055481,-0.09122443162724375,0.2956726529829204
1783244267235972000,0.37497216796875,-0.26928105127215385,-0.0455003529369831,0.25485768138319254
1783244267245984300,0.384984375,-0.2765893284589052,-0.013120032205432652,0.21533581833392382
1783244267255996200,0.39499609375,-0.21410393845140932,-0.007008855848759412,0.10663199024796485
1783244267266007300,0.40500732421875,-0.14025193577706813,-0.016681524079293013,-0.0029589228708297014
1783244267276019200,0.415019287109375,-0.10894085171222687,-0.0017873218081891535,-0.06139905607551336
1783244267286031400,0.42503125,-0.0977285528242588,0.00501212907359004,-0.06862126241400837
1783244267296043300,0.435043212890625,-0.023994039049744606,0.021546792028099296,-0.049476270830631254
1783244267306054100,0.44505419921875,-0.006637830579280853,0.04634074928387999,0.03290229877904057
1783244267316066300,0.45506640625,-0.08961889612674713,0.06231763222515583,0.13790690702088176
1783244267326078200,0.465078125,-0.13237199618220327,0.10721987313851714,0.1886946257762611
1783244267336090000,0.475090087890625,-0.09525485618710518,0.12196823719814419,0.21119111974462865
1783244267346101200,0.485101318359375,-0.0713730453401804,0.1082667518429458,0.11169365755170584
1783244267356113200,0.495113037109375,-0.04132978925406933,0.09011106355786323,0.012757263307645917
1783244267366125000,0.505125,-0.010016951623558997,0.07863529142811894,-0.03642265492491424
1783244267376137200,0.51513720703125,-0.06637830579280853,0.0671329235523939,-0.023673721054196357
1783244267386148000,0.525148193359375,-0.11530337248146533,0.06447057247534393,0.03262662364281714
1783244267396160000,0.535159912109375,-0.18498773408234118,0.06317220322787762,0.11700864202938974
1783244267406172200,0.545172119140625,-0.2315770512998104,0.0640530777156353,0.1749465978655964
1783244267416184000,0.55518408203125,-0.20359657296240327,0.066154580039531,0.2058272546239197
1783244267426195200,0.5651953125,-0.21629472649395465,0.06609437428489327,0.20980361090898514
1783244267436207400,0.575207275390625,-0.1810527327209711,0.07479352130815387,0.1826527152635157
