time,seconds_elapsed,z,y,x
1783246372600501800,0.069501708984375,-0.029274025279283522,-0.0052174423873424525,0.0012744449491845443
1783246372610513000,0.079512939453125,-0.022834932142496107,-0.019243921913206577,0.012389920982730108
1783246372620524800,0.08952490234375,-0.01700023463964462,0.010731566166318953,0.00248510394715704
1783246372630536000,0.099535888671875,-0.01834872663915157,0.014960070581547915,0.00046729328476358204
1783246372640547800,0.1095478515625,-0.02194119817316532,-0.018079079384915528,-0.002640130112087354
1783246372650560000,0.11956005859375,-0.027628011637926102,0.005274798597767949,0.01548001421886729
1783246372660571000,0.12957080078125,-0.015509703820943832,0.008911328469216823,0.021369464983104262
1783246372670582800,0.139582763671875,-0.03615793957412243,0.006322992476448417,-0.012196681699261535
1783246372680594000,0.149593994140625,-0.014613047242164612,-0.003773307993635535,0.004374242162005976
1783246372690605800,0.159605712890625,-0.03032674920260906,0.009738682671450078,0.009314255847455934
1783246372700617700,0.16961767578125,-0.025835283002257344,-0.01365110687483102,0.005468403207417577
1783246372710628900,0.17962890625,-0.023292028260231017,-0.016479608299024402,-0.008881974510569124
1783246372720641000,0.18964111328125,-0.02059972043633461,0.00868961200993508,0.0009037758727325126
1783246372730652000,0.19965185546875,-0.009078209468722342,-0.000273154385574162,0.015121031013631726
1783246372740663800,0.209663818359375,-0.021646599140763282,-0.02184310809355229,0.004392159127898049
1783246372750676000,0.219676025390625,-0.014912906971573828,-0.004347966076433658,-0.004337759776250459
1783246372760686800,0.229686767578125,-0.0011427402943372726,0.009934570569731295,0.009872506218147463
1783246372770698800,0.23969873046875,-0.0053320086777210235,-0.010580138464272021,0.0050252579832216725
1783246372780710000,0.2497099609375,-0.02059972043633461,-0.008796762178838253,-0.0107408797006472
1783246372790721800,0.2597216796875,-0.02179740578830242,0.010674063825421035,-0.007428926158044487
1783246372800733000,0.26973291015625,-0.007731471034884452,0.005887158342450857,0.004852919923886656
1783246372810744800,0.279744873046875,-0.01656067417860031,-0.012957936978898943,0.01089254943128908
1783246372820757000,0.289757080078125,-0.02239829429090023,0.008480791564844548,0.006083158121875021
1783246372830767900,0.299767822265625,-0.013120762857794762,-0.0027361469656229016,0.0006835732338135131
1783246372840779800,0.30977978515625,-0.01387070444226265,-0.005694704510271549,0.016069856171065475
1783246372850791000,0.319791015625,-0.011923662027716636,0.0009975231373682617,0.010823123757157008
1783246372860802800,0.329802734375,-0.014467501291632651,0.004602708022482693,-0.010046166301600169
1783246372870814700,0.339814697265625,-0.017907412612438202,-0.008755188059434295,0.0007827455922379158
1783246372880825900,0.349825927734375,-0.023444588473439214,-0.0048596784582361574,0.008601177957945037
1783246372890838000,0.359838134765625,-0.019704232901334762,-0.0024412191396579147,0.00953768933978863
1783246372900849000,0.369848876953125,-0.021050386813282966,-0.001556727922707796,0.005141657754371408
1783246372910860800,0.37986083984375,-0.0451432100623846,0.01837375148255378,-0.006885692976682912
1783246372920873000,0.389873046875,-0.019704817423224448,-0.013200111704319714,-0.014483826805348507
1783246372930883800,0.3998837890625,-0.015067805272340773,-0.008194996893405913,0.008877487848408054
1783246372940895700,0.409895751953125,-0.006691022071242332,0.016705489476770162,0.014673278112977277
